participant_id,age,gender,environment,religion,country,age_group
167b5e34-7e1c-4a8b-9a79-1e5cd61f1df7,26-35,Male,Urban,Judaism,Israel,26-35
e9db9c44-7ccf-4a89-bb8c-44847bec1b52,46-55,Female,Urban,Christianity,Canada,46-55
2964d951-7ec9-4a60-98a8-18f820d70c9d,26-35,Male,Rural,Islam,India,26-35
a45b6887-edaa-4386-9d0d-f13b80604a82,18-25,Female,Rural,I do not identify with any religious group or faith,Slovakia,18-25
3cc32863-94ce-4435-8e6d-eed9e0cd3e60,36-45,Male,Urban,Christianity,United Kingdom,36-45
41d6dbb2-3f83-43ae-8595-d157cefe341f,26-35,Male,Urban,I do not identify with any religious group or faith,France,26-35
5c76af16-57cc-4d3e-811c-467a32b106b5,18-25,Male,Urban,Christianity,Brazil,18-25
698ab5ba-d55c-49b8-81ea-1f53a13d9f27,26-35,Female,Urban,I do not identify with any religious group or faith,Israel,26-35
d9864ea0-96c4-46cb-8109-5fd8623b0870,18-25,Male,Urban,Other religious group,Brazil,18-25
ad7e0e8c-ea40-4044-9925-5b69a59c8e8d,56-65,Female,Urban,Christianity,United States,56-65
d7eaadf3-2d18-4b46-86a1-8364512db034,26-35,Female,Urban,Christianity,Kenya,26-35
41439fed-9c33-4ac5-83f0-262f60fc25b1,18-25,Female,Urban,Christianity,Austria,18-25
ae13d385-ff99-466b-b8c1-1f67e7a7091a,26-35,Female,Urban,Christianity,Dominican Republic,26-35
73491626-2425-4eb4-b0db-76dc787bbe24,46-55,Male,Urban,Christianity,Italy,46-55
17ad331b-8042-41a3-8940-6dc3ef912d1b,26-35,Male,Urban,Christianity,Chile,26-35
4d8fa78f-ea37-49c9-ac7c-52d2d1f3e1ad,18-25,Male,Urban,Hinduism,India,18-25
373e9778-7031-432d-822b-b2355f140b8e,18-25,Male,Urban,I do not identify with any religious group or faith,Italy,18-25
ec41813d-33ef-41b3-9e7b-388e28dd80b1,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
bdc6211f-2117-46fb-967b-ac95de95cc8d,18-25,Male,Urban,Christianity,Brazil,18-25
7b2238e8-49e9-461e-98c7-c1adc6cf65cd,26-35,Male,Urban,I do not identify with any religious group or faith,Mexico,26-35
c65d288c-e7df-465d-a124-c12f664e48ac,26-35,Female,Urban,Hinduism,India,26-35
d25752a4-13b4-43a5-aad0-11df94e90c2d,18-25,Male,Urban,Christianity,Kenya,18-25
4f6c001f-43d7-46ea-9959-19a0df789ada,26-35,Male,Urban,Christianity,Kenya,26-35
02949b2e-f43a-4c29-84c9-695a6e2a275e,26-35,Female,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
fcc68385-8ba1-4a9a-bd15-cfa0474c9bb6,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
0848dd9a-855b-442d-8357-92e40942bc20,36-45,Female,Urban,Christianity,United States,36-45
45d44313-c928-4cdb-aa31-d60608077fd5,18-25,Female,Urban,Christianity,Mexico,18-25
d24bc033-0875-48d2-89bb-2e4be340d205,18-25,Male,Urban,Hinduism,India,18-25
a9da046d-f2f4-4328-8319-c1756ba414cf,18-25,Male,Urban,Judaism,Israel,18-25
11cf7611-6de0-48c2-b071-a6f44a492b87,26-35,Male,Urban,I do not identify with any religious group or faith,Brazil,26-35
cbe5afb9-5c8d-4587-8743-20b60a9c65fa,26-35,Male,Urban,Islam,India,26-35
d5322410-c450-4217-9021-91b1f02689c3,36-45,Female,Rural,I do not identify with any religious group or faith,United States,36-45
a990ab2d-76ad-43e5-b59d-2e77f0029713,26-35,Male,Rural,I do not identify with any religious group or faith,Switzerland,26-35
aad3e50f-f664-452a-8b89-ca5d44e404d9,26-35,Female,Urban,Islam,Turkey,26-35
d30bbb7d-f221-4803-8002-cac695ad6cb2,26-35,Male,Urban,Christianity,Chile,26-35
94322559-cf42-4eda-ad9d-ab9d57f5bf63,26-35,Male,Urban,I do not identify with any religious group or faith,Turkey,26-35
e8217829-4686-492f-aca1-65322a30fcac,56-65,Female,Urban,Christianity,Brazil,56-65
400b0ac9-f4b4-4b8a-80a6-fa0625ed32ac,46-55,Female,Urban,Christianity,Chile,46-55
f155ec4b-8332-43d1-845a-bd1a27fb7572,36-45,Male,Urban,I do not identify with any religious group or faith,Turkey,36-45
c6e79c65-91cc-45d7-bd9d-66c83cbb03d3,26-35,Male,Urban,I do not identify with any religious group or faith,Israel,26-35
ceae18dc-0c97-499b-9b40-5ed524001359,46-55,Female,Urban,I do not identify with any religious group or faith,United Kingdom,46-55
3b73f9f3-bb63-4b05-a854-a3ea46339060,26-35,Female,Urban,I do not identify with any religious group or faith,Chile,26-35
f4c2485f-1692-43ec-9647-f9bd6c39ad4e,46-55,Female,Urban,I do not identify with any religious group or faith,Ukraine,46-55
8cc2f5d7-0989-40b5-be42-72fc006b5d61,46-55,Male,Urban,Hinduism,India,46-55
ff24570d-25b5-40c2-bc13-2894d55ca9a0,26-35,Male,Urban,Christianity,Brazil,26-35
aa15e52f-5a72-4165-8a14-d05b5a60f194,18-25,Male,Urban,Christianity,Brazil,18-25
7d384290-55b2-43a2-a8be-ecdde6bb779d,36-45,Male,Urban,I do not identify with any religious group or faith,Canada,36-45
ca5a25f4-a494-476e-869b-789d7c1f2d2e,18-25,Male,Urban,Christianity,Brazil,18-25
7f88dc49-70ab-48bc-bd9b-90ee51e372b2,26-35,Female,Urban,Hinduism,India,26-35
9ec00083-e9c7-47fb-a7ae-180d5b7172bd,46-55,Female,Urban,Christianity,Chile,46-55
c26c9281-6f9d-4623-a7bc-0ae49af63812,36-45,Male,Urban,I do not identify with any religious group or faith,Brazil,36-45
4cf48fe0-12ae-49f0-a491-aa9c69bbd3ca,36-45,Female,Urban,Christianity,Ukraine,36-45
e4cd2a9a-7875-4b43-8e07-01fa9e8babea,26-35,Female,Urban,Christianity,Kenya,26-35
396089c7-fea7-46a7-ad11-df5c1102d4b2,26-35,Female,Urban,Hinduism,India,26-35
e49470a6-ac16-4b20-808c-71658f27a4c6,26-35,Female,Urban,Christianity,Kenya,26-35
781c0e80-0ec7-482e-a5af-2860822a26eb,18-25,Male,Urban,Christianity,Kenya,18-25
811f0004-5506-44c4-a990-514e6c8a57a9,26-35,Male,Urban,I do not identify with any religious group or faith,Slovakia,26-35
b7327212-cade-4cc0-905e-163b94cbda67,18-25,Female,Rural,Islam,Turkey,18-25
742bce58-c782-48bf-a139-e7d187fbbc3f,26-35,Female,Urban,I do not identify with any religious group or faith,China,26-35
31aead89-63f2-4284-a638-2a03d3f32e7e,26-35,Female,Urban,Christianity,Mexico,26-35
ff893ea0-c602-4308-9f70-835f8f9f9d3a,36-45,Male,Urban,Christianity,Australia,36-45
f93c9f1d-8ea6-408e-aafc-6520aeb27ba5,46-55,Male,Urban,I do not identify with any religious group or faith,United States,46-55
9a38deed-9797-46da-a01d-45e30d771476,46-55,Female,Urban,Christianity,Chile,46-55
d64df773-608b-4403-a9f2-4857af28ce69,26-35,Male,Urban,Christianity,Brazil,26-35
ab84f73b-40d9-42f5-afd6-3ebcb5511713,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
d98a3b12-8c6c-4055-a064-c45d49eb299c,36-45,Male,Urban,Islam,Pakistan,36-45
2d7f4503-3359-402b-9457-0e44b85a4bfe,26-35,Female,Urban,Islam,Morocco,26-35
282f3a8e-79a8-4821-bd81-19cb79f0acf6,56-65,Female,Urban,Christianity,Brazil,56-65
97730491-5a25-49e3-a09f-732e3ca3da67,18-25,Female,Urban,Hinduism,India,18-25
4a05dd83-9984-4074-90b2-93020b83c166,56-65,Female,Urban,Buddhism,Brazil,56-65
8ac2f239-60f7-42e5-bd23-4ca151d370eb,46-55,Female,Urban,Islam,India,46-55
3b77b522-08d6-4b08-9c21-c90e0914d07c,36-45,Male,Urban,I do not identify with any religious group or faith,United States,36-45
93a1e322-7c01-42c0-bd0f-5aff54886660,36-45,Female,Urban,Hinduism,India,36-45
e1bce1ba-9e84-41d7-b71c-82183e76eb9d,26-35,Male,Urban,Christianity,Brazil,26-35
88a356d4-f277-4707-a484-0963b59ec3b9,26-35,Female,Urban,Christianity,Kenya,26-35
a4a41ab4-6307-48fc-a58e-b8f649e1b077,56-65,Male,Urban,Christianity,United States,56-65
fd43669e-6e13-4f71-a270-73ac99885289,26-35,Male,Urban,Christianity,Brazil,26-35
726de971-fd1d-4d8c-bf73-d894fb897662,46-55,Female,Urban,Hinduism,India,46-55
6faac135-4687-4457-9ec4-733381b797e9,26-35,Female,Urban,I do not identify with any religious group or faith,Turkey,26-35
32ec091e-1deb-4016-a375-7a8bbe623568,46-55,Female,Urban,Christianity,United States,46-55
308d8f98-d64c-4bed-8887-b78126d74542,56-65,Female,Urban,Christianity,Australia,56-65
2fb56887-1d0c-42cf-b91f-c63dced6c6ef,56-65,Female,Urban,Christianity,United States,56-65
75e1f669-e172-4d48-a80c-589642093cf3,56-65,Male,Urban,I do not identify with any religious group or faith,United States,56-65
767531b9-84dc-4469-878b-e4397f0c05e2,26-35,Male,Urban,Christianity,Brazil,26-35
f1f28ba5-26ed-47e0-930d-70f157d054fa,26-35,Female,Urban,Christianity,Russian Federation,26-35
9c1b9bfb-2251-42b1-9d02-228364f974dd,36-45,Female,Urban,I do not identify with any religious group or faith,Canada,36-45
a964c763-d1cc-4f88-8aad-c2ca89ec8618,18-25,Male,Urban,Hinduism,India,18-25
506111af-c772-4076-adcd-4badd9d26b84,18-25,Male,Urban,Hinduism,India,18-25
f5d5fc33-0115-4c63-899b-9186fc9f0f1a,18-25,Male,Urban,Islam,Pakistan,18-25
02749025-91fd-4c6a-bfe7-24156dceea76,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
435f9fa9-8e71-49af-ac8e-9d216307e39a,18-25,Female,Urban,Christianity,United States,18-25
db75df89-d6ca-473d-bc46-2c31d217f1e1,36-45,Male,Urban,Judaism,Israel,36-45
5fe617d1-a3d3-4c04-bd95-1c8d6b7b215e,36-45,Female,Urban,Christianity,Russian Federation,36-45
2492b026-5751-485a-8763-fbae32d41a2e,18-25,Female,Urban,I do not identify with any religious group or faith,France,18-25
1dcd7a16-64ff-4f36-b3ee-43a3539aa4b1,18-25,Male,Urban,Christianity,Kenya,18-25
494587b2-871e-4cd5-8128-62cbe0e66dc5,26-35,Male,Urban,I do not identify with any religious group or faith,Norway,26-35
9916cdeb-de2c-4425-a023-a51fda22e2a8,26-35,Female,Urban,Christianity,Kenya,26-35
80467358-0f25-4028-93ef-e7a8ee893cfe,26-35,Male,Urban,Other religious group,Hungary,26-35
f28106d7-85eb-408a-8206-9d910f163197,26-35,Female,Urban,Islam,United Arab Emirates,26-35
06bf3c74-89af-4ef9-a396-b9ab51d8f6f2,26-35,Female,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
55435f61-b717-4bbf-bb42-1ec70f71cf45,18-25,Male,Urban,Christianity,Kenya,18-25
4cd4495b-1ac8-45a2-96ac-683c41ec6bdf,18-25,Female,Urban,I do not identify with any religious group or faith,Chile,18-25
669adba1-01e5-477a-a602-edf35d0ae2bc,18-25,Male,Urban,Christianity,Kenya,18-25
ff37e408-52df-4487-a08f-d0276c8dcf15,18-25,Female,Urban,Islam,Tunisia,18-25
def229b2-fa6e-4135-bb7c-4bedf621ed1c,18-25,Female,Rural,Christianity,South Africa,18-25
2df46959-f995-412d-bc91-540dd83f8a79,36-45,Female,Urban,Other religious group,Kazakhstan,36-45
a751fa3c-bd0f-474a-958e-370265580895,18-25,Male,Urban,Christianity,Kenya,18-25
8bffa72b-c22f-475f-be56-fd02f439d027,26-35,Female,Urban,Islam,Pakistan,26-35
93ebc90e-e8fd-46d2-90ce-1aed6408b610,26-35,Male,Urban,I do not identify with any religious group or faith,Mexico,26-35
bd5a199c-2f74-4ee8-b40d-891635e2baf4,46-55,Male,Urban,Christianity,United Kingdom,46-55
66d02cec-7044-4ba9-ad5c-417e34c02276,18-25,Female,Urban,Christianity,Kenya,18-25
f042754d-942c-45e9-8efd-9b4d2e649794,36-45,Female,Urban,Hinduism,India,36-45
3a92f982-2ba2-4007-8af7-e3e02ef3ddc1,26-35,Female,Urban,Hinduism,India,26-35
e281252f-00f7-4480-b5e9-7fee5364a574,26-35,Female,Urban,Christianity,Chile,26-35
538e021e-c7f0-448c-8b05-fe56674c95df,26-35,Male,Urban,Christianity,United States,26-35
714eb2c8-57bf-47a4-bfa5-e1d049ecd11a,36-45,Male,Urban,Christianity,Kazakhstan,36-45
f5cd81e6-57db-4ea5-a9c6-d454411fdd24,36-45,Female,Urban,Christianity,New Zealand,36-45
a965e66b-0c26-49fa-bca8-38bd458267bb,26-35,Female,Urban,Christianity,Argentina,26-35
7c5fe84d-2346-4ac6-b113-7205489c03a5,26-35,Female,Urban,Hinduism,India,26-35
65800fc6-816b-4627-83c9-0a9af25447be,18-25,Male,Urban,Christianity,Philippines,18-25
31a6ad5f-0a56-42ed-84e0-f3ca6c3a546d,18-25,Female,Urban,Islam,Indonesia,18-25
e788db9e-295f-498e-9af7-b5f7b5676cae,18-25,Male,Urban,Christianity,Kenya,18-25
355c4bd3-66d0-483a-bc0f-46ced3b80271,46-55,Male,Urban,Christianity,United States,46-55
7033015e-9d1b-421a-b89b-42cb8f59cc08,18-25,Male,Urban,Islam,Egypt,18-25
527356b0-3bb9-46a8-85d2-806d94f9af6e,26-35,Female,Urban,I do not identify with any religious group or faith,Chile,26-35
5d260878-1386-47c1-b898-c3e761b73a63,26-35,Female,Urban,Christianity,Kenya,26-35
4653a2cb-1d80-466e-8bc6-83f53e5b0d6e,26-35,Female,Urban,I do not identify with any religious group or faith,Turkey,26-35
a1cf5fca-c230-4399-9ee5-2e47a90eddef,36-45,Male,Urban,I do not identify with any religious group or faith,Canada,36-45
8430cfb3-8f95-4974-8feb-6083e8454696,36-45,Male,Rural,Islam,India,36-45
fce28444-c1ab-4438-a8cb-7aac2aad3dd0,26-35,Male,Urban,Christianity,Kenya,26-35
869d3c55-8c7a-48c2-9b32-8078d9ed2a22,26-35,Female,Urban,Other religious group,Chile,26-35
bf5e0c6b-34c3-45ca-85f4-5dbbfab22dbe,26-35,Female,Urban,I do not identify with any religious group or faith,Italy,26-35
cf03a050-e60b-46cf-b668-4a4a647157a1,36-45,Male,Rural,I do not identify with any religious group or faith,United States,36-45
ebe283d0-435c-4232-9441-2412a316160e,26-35,Male,Urban,Islam,Kenya,26-35
f49445f2-5882-427a-bf65-5147341803cb,26-35,Female,Urban,I do not identify with any religious group or faith,United States,26-35
a6907ea9-f39e-47ee-9c61-1c15c99765a9,26-35,Female,Urban,Christianity,Brazil,26-35
2ad0ad77-3ec5-4e08-9d6f-d2ed80e72dc3,26-35,Female,Urban,I do not identify with any religious group or faith,Chile,26-35
6f442e32-9742-4612-8d51-cc555f70d666,18-25,Male,Urban,Christianity,Kenya,18-25
57afa96c-7a5e-487c-b9b9-18da9696459f,26-35,Female,Urban,Buddhism,Korea South,26-35
714909a6-53b8-48b2-8e32-0dc61d95ac4b,18-25,Female,Urban,Islam,Morocco,18-25
30c379d1-16e6-4739-8563-a51a9474ab78,18-25,Female,Urban,Christianity,Kenya,18-25
25e9a389-4acf-45e8-a49b-1efbcd40b239,26-35,Male,Urban,I do not identify with any religious group or faith,Kenya,26-35
d37505b7-6aec-4b9f-99bc-5fde3c6971cd,26-35,Female,Urban,Islam,Algeria,26-35
f3447ff7-8e6e-41df-b9df-80c33652907e,18-25,Male,Urban,Christianity,Kenya,18-25
14648e97-ef57-4f31-97f5-4babd2d185be,56-65,Male,Urban,Christianity,Mexico,56-65
7fc38b3f-a94e-4759-b618-1a9f73c260a8,18-25,Female,Urban,Christianity,Kenya,18-25
7b06e505-a39b-44d9-b194-a96be8d043ff,18-25,Male,Urban,Christianity,United States,18-25
fe3a74c8-fbab-4225-9ca2-529f23f0f810,18-25,Male,Urban,I do not identify with any religious group or faith,Bangladesh,18-25
37b7e4c7-3f11-433b-8a68-fafb7177a57b,46-55,Female,Urban,Christianity,Brazil,46-55
df50c52e-265d-46f0-8613-920ec69b7454,18-25,Male,Rural,Christianity,Brazil,18-25
00e8cccb-8774-46d9-96fb-98e09b9de2f9,26-35,Female,Urban,Christianity,Kenya,26-35
025afd6f-2cac-418c-9736-46886cc0ebd9,26-35,Male,Urban,Islam,Morocco,26-35
be4fae3e-d0f6-4dd7-bbf1-949dd9ba76f4,26-35,Male,Urban,Islam,United Kingdom,26-35
06b26046-ad63-4339-93da-b84ecd9fba5a,36-45,Male,Urban,Christianity,Kenya,36-45
de7418d5-240b-4567-b7b8-c9c6c7ac8840,18-25,Female,Urban,Other religious group,Brazil,18-25
58676f6a-15c3-4ec8-8212-abc2714d2759,36-45,Male,Urban,I do not identify with any religious group or faith,United Arab Emirates,36-45
12595a56-aec9-4db8-965d-bee81aceff60,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
be144fd6-6a9b-40ad-84e9-8b445f65486c,26-35,Female,Urban,I do not identify with any religious group or faith,Israel,26-35
36ee7ac9-b7da-4ef9-851f-fdd559774086,26-35,Female,Urban,I do not identify with any religious group or faith,Netherlands,26-35
8a4f97e8-3132-4d02-9abc-febd85eb399f,46-55,Female,Urban,Islam,Bangladesh,46-55
d1232e48-3a5b-4e95-866b-8a184c549678,46-55,Female,Urban,Islam,Bangladesh,46-55
de0745d6-988c-4a65-81d9-6a198ee05641,26-35,Female,Urban,Christianity,Venezuela,26-35
32cac2e7-69e4-4099-9d07-314a7ef7d710,26-35,Male,Urban,I do not identify with any religious group or faith,Israel,26-35
c623b3ec-4017-40f9-a043-a6a0fde1da1a,26-35,Female,Urban,Christianity,Germany,26-35
900c92dd-a0fe-4a7d-aed0-c8e291e1a9d3,18-25,Male,Urban,Christianity,Poland,18-25
62b8e68b-83cd-4c9c-9084-14110e3d0a19,18-25,Male,Urban,Christianity,Kenya,18-25
793467dc-2900-439f-acc4-d36c1c466582,18-25,Male,Urban,Christianity,Kenya,18-25
3b8a6cc2-59dc-4e12-9409-6513abbc67ae,36-45,Male,Urban,Judaism,Israel,36-45
a79ee70b-f0c5-4247-9b25-31d13094fbde,26-35,Male,Urban,Other religious group,Mexico,26-35
aee4473b-0c2d-46ee-a063-ac8ff9ed2a18,18-25,Male,Urban,Islam,Australia,18-25
c9b3bd8e-aac7-46bc-b3af-84721f3a6b47,18-25,Female,Urban,Hinduism,India,18-25
cbf5f7f6-6412-492e-a2b5-bc05d01331b1,18-25,Male,Urban,I do not identify with any religious group or faith,Japan,18-25
a30f3b5c-3424-4232-9d38-895edcd23a18,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
bdfae21a-ad66-4259-809f-ac0b9a769c08,18-25,Female,Urban,I do not identify with any religious group or faith,United States,18-25
5f2720e2-718b-4aed-8794-20c3124eed68,36-45,Male,Urban,Christianity,Ireland {Republic},36-45
7ac930db-7fbf-4e71-abea-d3b298ac26e0,18-25,Male,Urban,Islam,Turkey,18-25
68cfa5b9-a0cf-4831-88e4-c501d83936a9,18-25,Male,Urban,I do not identify with any religious group or faith,Denmark,18-25
08024c04-b489-40e4-8241-03d9a954463b,18-25,Female,Urban,Buddhism,China,18-25
2daab679-c860-4e98-9d0a-cd3188d73f8e,26-35,Female,Urban,Islam,Pakistan,26-35
7026f3b1-925a-40a6-a3aa-1c23b6935cf0,56-65,Female,Rural,I do not identify with any religious group or faith,United States,56-65
8e5549b0-0330-40ab-ac63-b7d96c94b2b1,26-35,Female,Urban,Christianity,Mexico,26-35
4aa6cc38-b1e8-44bd-89fd-33654e3bf59e,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
7c306068-4591-436f-8c32-8a4769ac1341,46-55,Male,Urban,I do not identify with any religious group or faith,United Kingdom,46-55
9ece73f2-f033-49a4-9c8b-b711a03c4ffd,18-25,Male,Urban,Christianity,Brazil,18-25
5f898eed-00e8-412f-8360-8c0ab5681688,46-55,Female,Urban,Christianity,Mexico,46-55
91990b87-53ac-445f-8338-1d006f41d2ab,26-35,Female,Urban,Islam,Bangladesh,26-35
73e41ff3-408c-402a-8ec1-d62f17a00b45,46-55,Female,Urban,Christianity,United States,46-55
a3cb9966-38cb-4b55-8052-5a4e5afaf274,46-55,Female,Urban,Christianity,United States,46-55
c86bf1b3-89e2-46ec-a5cf-8a1b75cae091,46-55,Male,Urban,Christianity,Sweden,46-55
314be8ce-3643-4914-b068-d30ce6a2c98f,18-25,Female,Urban,Islam,India,18-25
b10e609e-1749-45f2-b43e-09ac8414f98d,26-35,Male,Urban,Christianity,Kenya,26-35
8059a983-87ab-4153-8a0a-fc4db425c067,18-25,Male,Urban,Christianity,Kenya,18-25
e5a47791-6bed-4fa7-9c18-3b683e63562c,36-45,Female,Urban,Christianity,Canada,36-45
ef9faa02-bd7c-4d0e-875e-9202bf0ddb3b,26-35,Female,Urban,Other religious group,China,26-35
46c87dbf-9eb1-4a87-84ac-33d6a93723a7,26-35,Female,Urban,I do not identify with any religious group or faith,Chile,26-35
b510f746-f1af-4c59-891b-8f3407a92bac,36-45,Male,Urban,Judaism,Israel,36-45
5f4bc2fd-fb0a-4f27-a238-9d8f4b70d394,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
2f4e0ef9-2560-4acf-8e34-73ad8e658bdd,36-45,Female,Urban,Christianity,United States,36-45
bdbd7401-7560-4a8a-af98-0a8abf0cac1e,65+,Female,Urban,I do not identify with any religious group or faith,United Kingdom,65+
9aa293e7-4ec8-4e18-b2c8-383b572ac56d,18-25,Male,Urban,Islam,Belgium,18-25
0a57f43b-f6fe-4e59-bcd8-d7ede19a85fa,18-25,Female,Urban,I do not identify with any religious group or faith,Netherlands,18-25
7c7ace86-8082-499f-be45-2bec147e1fd4,36-45,Male,Urban,I do not identify with any religious group or faith,United States,36-45
d73be5c3-c761-4060-aae7-8eadd66754a3,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
bc442222-015d-4601-990f-4726ba687483,26-35,Female,Urban,Other religious group,Chile,26-35
1e6faf7e-007c-460e-8ea6-0d9e8c778a4a,18-25,Female,Urban,I do not identify with any religious group or faith,Ukraine,18-25
b514f72f-9744-496e-aeed-8e82d5bbf0c8,26-35,Male,Urban,Judaism,Israel,26-35
606a3f41-8d53-4bdf-8d6a-e71e63665ae4,18-25,Male,Urban,Christianity,Italy,18-25
9e9f70f2-b8ff-443f-9e00-40f459f75ab2,36-45,Female,Urban,Christianity,France,36-45
554bff95-73f2-45d1-bfdc-8cacb20b2315,18-25,Male,Urban,Judaism,Israel,18-25
123dec2e-e908-45f7-a400-7c4ec8046fd7,36-45,Female,Urban,Christianity,Kenya,36-45
ca6a1fc2-4dbd-40c7-a4e4-6ea7cec4538d,26-35,Female,Urban,Christianity,Brazil,26-35
84300f45-2323-428a-b1d5-3f8bb1399f36,26-35,Female,Urban,Christianity,Kenya,26-35
534546c2-baed-4d73-ab5c-ce06dd127ab9,18-25,Male,Urban,Christianity,South Africa,18-25
a0188c1e-9130-4cfb-8560-a9e15d6d7a0b,36-45,Female,Urban,I do not identify with any religious group or faith,United Kingdom,36-45
f5bfc395-d559-49f5-a970-8781c3b4cf87,18-25,Male,Urban,Christianity,Mexico,18-25
58429ba7-7d86-4ab9-8f0c-5e63ed1b9f1d,26-35,Female,Urban,I do not identify with any religious group or faith,Chile,26-35
c1137a2c-3ba4-4d0d-92a4-abafdd2c497c,26-35,Male,Urban,I do not identify with any religious group or faith,Israel,26-35
8ef9d5ab-2fbf-4dbb-b394-062b25714b36,36-45,Male,Urban,Hinduism,India,36-45
cba167a4-2959-4bca-995b-5b7fe9e9e941,18-25,Female,Urban,Christianity,Kenya,18-25
36305e0d-9bde-4540-aaa0-bb2a549402ce,26-35,Male,Urban,I do not identify with any religious group or faith,Chile,26-35
44e86061-1e72-4ab2-a300-b08e1bafe0a8,18-25,Female,Urban,Islam,Morocco,18-25
f4a53ac6-7c72-48ef-bb88-2550a2b3a9f2,18-25,Female,Urban,I do not identify with any religious group or faith,Kazakhstan,18-25
278d541d-b0d7-4edd-8407-530caa7bdbb7,26-35,Female,Urban,I do not identify with any religious group or faith,United States,26-35
60742b6b-32e0-42ac-bee8-2c1d172569d9,18-25,Male,Urban,Christianity,Kenya,18-25
b727fe08-a330-422b-8e2d-d0829d32c508,18-25,Female,Urban,I do not identify with any religious group or faith,Chile,18-25
04d1c8ab-71cc-4758-b058-538f2ac9650e,46-55,Female,Urban,I do not identify with any religious group or faith,Russian Federation,46-55
8f0b9298-9899-45b5-a0bd-8973659920eb,36-45,Male,Urban,I do not identify with any religious group or faith,Brazil,36-45
5f0eb47e-4980-4975-a083-2d5955a3c7d0,56-65,Female,Urban,Christianity,Australia,56-65
817f7337-6494-423d-b442-3dbcf41c7c2d,26-35,Male,Urban,Christianity,Kenya,26-35
3df609d3-08d4-46af-bf89-6230918d2c33,56-65,Male,Urban,Buddhism,Japan,56-65
7f5084cf-734d-40b0-b471-aa9e3a8919ae,36-45,Male,Urban,Christianity,Kenya,36-45
e942a96c-c774-4ed6-bf67-9b25371477d0,26-35,Female,Urban,Judaism,Israel,26-35
e17620a5-1fe8-43d6-a605-c0ea117f87c9,26-35,Male,Urban,Christianity,Chile,26-35
7dfbd775-8da1-4160-a754-9da22b67c619,18-25,Male,Urban,Christianity,Kenya,18-25
99802513-d891-4443-a758-ce381f099c74,26-35,Female,Urban,Islam,Morocco,26-35
cbc926c8-4bfb-4906-b98e-9b58deede710,26-35,Male,Urban,Christianity,Kenya,26-35
01756319-4e34-404d-9af2-3c166c433a5a,46-55,Female,Urban,Christianity,China,46-55
f1a98716-338b-4bdb-a90d-35d993470828,26-35,Female,Urban,I do not identify with any religious group or faith,Russian Federation,26-35
a5777841-2ba4-4814-9d64-74554ac9c456,26-35,Male,Urban,Christianity,Brazil,26-35
0a9ba17d-ab93-4268-8f7e-11d71c820373,18-25,Female,Urban,Christianity,South Africa,18-25
80ab9274-bdf0-48e7-b6ba-f715fd68d575,26-35,Male,Rural,Hinduism,India,26-35
f3bc61e4-0c79-4012-bc7b-2d1900f481fe,26-35,Female,Urban,Christianity,Kenya,26-35
610f28bc-0c7c-46a1-86cd-818dc6190e7d,36-45,Female,Urban,Christianity,United Kingdom,36-45
e2e859fd-a7c1-49ee-9945-c64175c5f861,26-35,Male,Rural,I do not identify with any religious group or faith,Pakistan,26-35
aac4d020-f39d-425e-af57-72aaae65a36a,36-45,Female,Urban,I do not identify with any religious group or faith,Russian Federation,36-45
93fe9e86-6b97-41b4-8a60-7acfef509023,18-25,Male,Urban,Judaism,Israel,18-25
fe421e57-ea04-425f-94e3-b9ae034eb5bf,26-35,Male,Urban,I do not identify with any religious group or faith,Slovakia,26-35
904a5229-e6d0-4ef8-b682-ad28f05ca663,26-35,Female,Urban,Christianity,Kenya,26-35
e16f6a78-c92e-4fbb-8daa-d3eaba2bc276,46-55,Female,Urban,Christianity,Germany,46-55
bfd700c7-9eac-466d-85c0-60fe19ba3cf5,46-55,Female,Rural,Judaism,Israel,46-55
5030051d-ec81-4d36-be16-665275bc44cb,36-45,Female,Urban,Islam,Spain,36-45
c83c200b-729b-4d64-a9c1-0ba70ee2fd62,18-25,Male,Urban,Hinduism,India,18-25
d334251a-a7ae-40f6-b7eb-797560512899,18-25,Female,Urban,Islam,United Kingdom,18-25
4f6fd4ae-144c-477e-b568-6688cdf62419,18-25,Male,Urban,Islam,India,18-25
2b2b62f1-d65c-4556-8406-f8146cbe37f2,18-25,Male,Urban,Other religious group,Kenya,18-25
8822acda-366b-4ae9-9149-a3a35f3a1472,26-35,Female,Urban,Other religious group,Brazil,26-35
6d9854b5-29e1-40e1-932c-0533438a257f,26-35,Male,Urban,Christianity,Kenya,26-35
61dbc04a-db62-4f6e-8fa9-1ec2cd12cb34,18-25,Male,Urban,Islam,Italy,18-25
