participant_id,country,gender,age,age_group,religion,environment,year,wave,survey
1212,Australia,Female,29.0,26-35,,Urban,1981,1,WVS_Wave_1
1213,Australia,Male,29.0,26-35,,Urban,1981,1,WVS_Wave_1
1214,Australia,Female,29.0,26-35,,Urban,1981,1,WVS_Wave_1
1215,Australia,Male,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1216,Australia,Male,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1217,Australia,Male,43.0,36-45,,Urban,1981,1,WVS_Wave_1
1218,Australia,Female,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1219,Australia,Male,35.0,26-35,,Urban,1981,1,WVS_Wave_1
1220,Australia,Female,34.0,26-35,,Rural,1981,1,WVS_Wave_1
1221,Australia,Female,26.0,26-35,,Rural,1981,1,WVS_Wave_1
1222,Australia,Female,22.0,18-25,,Rural,1981,1,WVS_Wave_1
1223,Australia,Female,33.0,26-35,,Rural,1981,1,WVS_Wave_1
1224,Australia,Male,44.0,36-45,,Rural,1981,1,WVS_Wave_1
1225,Australia,Female,38.0,36-45,,Rural,1981,1,WVS_Wave_1
1226,Australia,Female,22.0,18-25,,Rural,1981,1,WVS_Wave_1
1227,Australia,Male,21.0,18-25,,Rural,1981,1,WVS_Wave_1
1228,Australia,Female,16.0,Under 18,,Rural,1981,1,WVS_Wave_1
1229,Australia,Male,31.0,26-35,,Rural,1981,1,WVS_Wave_1
1230,Australia,Female,30.0,26-35,,Rural,1981,1,WVS_Wave_1
1231,Australia,Male,60.0,56-65,,Rural,1981,1,WVS_Wave_1
1232,Australia,Female,39.0,36-45,,Rural,1981,1,WVS_Wave_1
1233,Australia,Female,28.0,26-35,,Rural,1981,1,WVS_Wave_1
1234,Australia,Male,57.0,56-65,,Rural,1981,1,WVS_Wave_1
1235,Australia,Female,33.0,26-35,,Rural,1981,1,WVS_Wave_1
1236,Australia,Female,23.0,18-25,,Rural,1981,1,WVS_Wave_1
1237,Australia,Male,35.0,26-35,,Rural,1981,1,WVS_Wave_1
1238,Australia,Male,30.0,26-35,,Rural,1981,1,WVS_Wave_1
1239,Australia,Male,25.0,18-25,,Rural,1981,1,WVS_Wave_1
1240,Australia,Male,39.0,36-45,,Urban,1981,1,WVS_Wave_1
1241,Australia,Male,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1242,Australia,Female,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1243,Australia,Male,39.0,36-45,,Rural,1981,1,WVS_Wave_1
1244,Australia,Female,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1245,Australia,Female,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1246,Australia,Female,45.0,36-45,,Urban,1981,1,WVS_Wave_1
1247,Australia,Female,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1248,Australia,Female,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1249,Australia,Male,72.0,66+,,Urban,1981,1,WVS_Wave_1
1250,Australia,Female,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1251,Australia,Male,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1252,Australia,Male,61.0,56-65,,Urban,1981,1,WVS_Wave_1
1253,Australia,Male,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1254,Australia,Female,43.0,36-45,,Urban,1981,1,WVS_Wave_1
1255,Australia,Male,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1256,Australia,Female,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1257,Australia,Female,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1258,Australia,Female,21.0,18-25,,Urban,1981,1,WVS_Wave_1
1259,Australia,Male,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1260,Australia,Male,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1261,Australia,Female,38.0,36-45,,Urban,1981,1,WVS_Wave_1
1262,Australia,Female,55.0,46-55,,Urban,1981,1,WVS_Wave_1
1263,Australia,Male,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1264,Australia,Male,48.0,46-55,,Urban,1981,1,WVS_Wave_1
1265,Australia,Male,43.0,36-45,,Urban,1981,1,WVS_Wave_1
1266,Australia,Male,29.0,26-35,,Urban,1981,1,WVS_Wave_1
1267,Australia,Female,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1268,Australia,Female,26.0,26-35,,Urban,1981,1,WVS_Wave_1
1269,Australia,Male,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1270,Australia,Male,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1271,Australia,Male,18.0,18-25,,Urban,1981,1,WVS_Wave_1
1272,Australia,Female,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1273,Australia,Female,50.0,46-55,,Urban,1981,1,WVS_Wave_1
1274,Australia,Male,18.0,18-25,,Urban,1981,1,WVS_Wave_1
1275,Australia,Male,43.0,36-45,,Urban,1981,1,WVS_Wave_1
1276,Australia,Female,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1277,Australia,Male,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1278,Australia,Female,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1279,Australia,Female,61.0,56-65,,Urban,1981,1,WVS_Wave_1
1280,Australia,Female,25.0,18-25,,Urban,1981,1,WVS_Wave_1
1281,Australia,Female,23.0,18-25,,Urban,1981,1,WVS_Wave_1
1282,Australia,Male,74.0,66+,,Urban,1981,1,WVS_Wave_1
1283,Australia,Male,45.0,36-45,,Urban,1981,1,WVS_Wave_1
1284,Australia,Male,25.0,18-25,,Urban,1981,1,WVS_Wave_1
1285,Australia,Male,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1286,Australia,Female,29.0,26-35,,Urban,1981,1,WVS_Wave_1
1287,Australia,Male,56.0,56-65,,Urban,1981,1,WVS_Wave_1
1288,Australia,Male,16.0,Under 18,,Urban,1981,1,WVS_Wave_1
1289,Australia,Male,59.0,56-65,,Urban,1981,1,WVS_Wave_1
1290,Australia,Female,38.0,36-45,,Urban,1981,1,WVS_Wave_1
1291,Australia,Female,49.0,46-55,,Urban,1981,1,WVS_Wave_1
1292,Australia,Female,46.0,46-55,,Urban,1981,1,WVS_Wave_1
1293,Australia,Female,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1294,Australia,Male,67.0,66+,,Urban,1981,1,WVS_Wave_1
1295,Australia,Female,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1296,Australia,Male,45.0,36-45,,Urban,1981,1,WVS_Wave_1
1297,Australia,Male,23.0,18-25,,Urban,1981,1,WVS_Wave_1
1298,Australia,Female,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1299,Australia,Male,50.0,46-55,,Urban,1981,1,WVS_Wave_1
1300,Australia,Male,44.0,36-45,,Urban,1981,1,WVS_Wave_1
1301,Australia,Male,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1302,Australia,Male,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1303,Australia,Male,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1304,Australia,Male,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1305,Australia,Male,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1306,Australia,Male,68.0,66+,,Urban,1981,1,WVS_Wave_1
1307,Australia,Female,44.0,36-45,,Urban,1981,1,WVS_Wave_1
1308,Australia,Male,22.0,18-25,,Urban,1981,1,WVS_Wave_1
1309,Australia,Male,21.0,18-25,,Urban,1981,1,WVS_Wave_1
1310,Australia,Female,41.0,36-45,,Urban,1981,1,WVS_Wave_1
1311,Australia,Male,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1312,Australia,Female,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1313,Australia,Male,28.0,26-35,,Urban,1981,1,WVS_Wave_1
1314,Australia,Male,28.0,26-35,,Urban,1981,1,WVS_Wave_1
1315,Australia,Female,25.0,18-25,,Urban,1981,1,WVS_Wave_1
1316,Australia,Male,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1317,Australia,Female,29.0,26-35,,Urban,1981,1,WVS_Wave_1
1318,Australia,Female,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1319,Australia,Female,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1320,Australia,Male,22.0,18-25,,Urban,1981,1,WVS_Wave_1
1321,Australia,Female,35.0,26-35,,Urban,1981,1,WVS_Wave_1
1322,Australia,Male,67.0,66+,,Urban,1981,1,WVS_Wave_1
1323,Australia,Male,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1324,Australia,Female,37.0,36-45,,Urban,1981,1,WVS_Wave_1
1325,Australia,Male,44.0,36-45,,Urban,1981,1,WVS_Wave_1
1326,Australia,Female,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1327,Australia,Female,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1328,Australia,Female,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1329,Australia,Female,62.0,56-65,,Urban,1981,1,WVS_Wave_1
1330,Australia,Male,53.0,46-55,,Urban,1981,1,WVS_Wave_1
1331,Australia,Female,72.0,66+,,Urban,1981,1,WVS_Wave_1
1332,Australia,Male,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1333,Australia,Female,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1334,Australia,Female,23.0,18-25,,Urban,1981,1,WVS_Wave_1
1335,Australia,Male,70.0,66+,,Urban,1981,1,WVS_Wave_1
1336,Australia,Female,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1337,Australia,Male,23.0,18-25,,Urban,1981,1,WVS_Wave_1
1338,Australia,Male,60.0,56-65,,Urban,1981,1,WVS_Wave_1
1339,Australia,Female,50.0,46-55,,Rural,1981,1,WVS_Wave_1
1340,Australia,Male,14.0,Under 18,,Rural,1981,1,WVS_Wave_1
1341,Australia,Male,47.0,46-55,,Rural,1981,1,WVS_Wave_1
1342,Australia,Female,57.0,56-65,,Rural,1981,1,WVS_Wave_1
1343,Australia,Male,68.0,66+,,Rural,1981,1,WVS_Wave_1
1344,Australia,Female,56.0,56-65,,Rural,1981,1,WVS_Wave_1
1345,Australia,Female,15.0,Under 18,,Rural,1981,1,WVS_Wave_1
1346,Australia,Male,46.0,46-55,,Rural,1981,1,WVS_Wave_1
1347,Australia,Female,26.0,26-35,,Rural,1981,1,WVS_Wave_1
1348,Australia,Male,60.0,56-65,,Urban,1981,1,WVS_Wave_1
1349,Australia,Female,18.0,18-25,,Urban,1981,1,WVS_Wave_1
1350,Australia,Male,37.0,36-45,,Urban,1981,1,WVS_Wave_1
1351,Australia,Female,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1352,Australia,Female,48.0,46-55,,Urban,1981,1,WVS_Wave_1
1353,Australia,Female,84.0,66+,,Urban,1981,1,WVS_Wave_1
1354,Australia,Female,35.0,26-35,,Urban,1981,1,WVS_Wave_1
1355,Australia,Female,62.0,56-65,,Urban,1981,1,WVS_Wave_1
1356,Australia,Female,62.0,56-65,,Urban,1981,1,WVS_Wave_1
1357,Australia,Female,51.0,46-55,,Urban,1981,1,WVS_Wave_1
1358,Australia,Male,19.0,18-25,,Urban,1981,1,WVS_Wave_1
1359,Australia,Male,24.0,18-25,,Urban,1981,1,WVS_Wave_1
1360,Australia,Female,61.0,56-65,,Urban,1981,1,WVS_Wave_1
1361,Australia,Male,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1362,Australia,Female,60.0,56-65,,Urban,1981,1,WVS_Wave_1
1363,Australia,Female,53.0,46-55,,Urban,1981,1,WVS_Wave_1
1364,Australia,Male,43.0,36-45,,Urban,1981,1,WVS_Wave_1
1365,Australia,Female,19.0,18-25,,Rural,1981,1,WVS_Wave_1
1366,Australia,Female,32.0,26-35,,Rural,1981,1,WVS_Wave_1
1367,Australia,Female,57.0,56-65,,Rural,1981,1,WVS_Wave_1
1368,Australia,Male,34.0,26-35,,Rural,1981,1,WVS_Wave_1
1369,Australia,Male,64.0,56-65,,Rural,1981,1,WVS_Wave_1
1370,Australia,Male,74.0,66+,,Rural,1981,1,WVS_Wave_1
1371,Australia,Female,57.0,56-65,,Rural,1981,1,WVS_Wave_1
1372,Australia,Female,26.0,26-35,,Rural,1981,1,WVS_Wave_1
1373,Australia,Female,51.0,46-55,,Rural,1981,1,WVS_Wave_1
1374,Australia,Female,57.0,56-65,,Rural,1981,1,WVS_Wave_1
1375,Australia,Female,29.0,26-35,,Rural,1981,1,WVS_Wave_1
1376,Australia,Female,44.0,36-45,,Rural,1981,1,WVS_Wave_1
1377,Australia,Female,32.0,26-35,,Rural,1981,1,WVS_Wave_1
1378,Australia,Male,24.0,18-25,,Rural,1981,1,WVS_Wave_1
1379,Australia,Female,48.0,46-55,,Rural,1981,1,WVS_Wave_1
1380,Australia,Female,26.0,26-35,,Rural,1981,1,WVS_Wave_1
1381,Australia,Female,62.0,56-65,,Rural,1981,1,WVS_Wave_1
1382,Australia,Female,54.0,46-55,,Rural,1981,1,WVS_Wave_1
1383,Australia,Male,28.0,26-35,,Rural,1981,1,WVS_Wave_1
1384,Australia,Male,55.0,46-55,,Rural,1981,1,WVS_Wave_1
1385,Australia,Male,71.0,66+,,Rural,1981,1,WVS_Wave_1
1386,Australia,Female,73.0,66+,,Rural,1981,1,WVS_Wave_1
1387,Australia,Female,70.0,66+,,Urban,1981,1,WVS_Wave_1
1388,Australia,Female,23.0,18-25,,Urban,1981,1,WVS_Wave_1
1389,Australia,Female,63.0,56-65,,Urban,1981,1,WVS_Wave_1
1390,Australia,Male,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1391,Australia,Female,22.0,18-25,,Urban,1981,1,WVS_Wave_1
1392,Australia,Female,18.0,18-25,,Urban,1981,1,WVS_Wave_1
1393,Australia,Male,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1394,Australia,Male,87.0,66+,,Urban,1981,1,WVS_Wave_1
1395,Australia,Male,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1396,Australia,Female,35.0,26-35,,Urban,1981,1,WVS_Wave_1
1397,Australia,Male,59.0,56-65,,Rural,1981,1,WVS_Wave_1
1398,Australia,Female,51.0,46-55,,Rural,1981,1,WVS_Wave_1
1399,Australia,Male,74.0,66+,,Rural,1981,1,WVS_Wave_1
1400,Australia,Female,28.0,26-35,,Rural,1981,1,WVS_Wave_1
1401,Australia,Male,17.0,Under 18,,Rural,1981,1,WVS_Wave_1
1402,Australia,Female,56.0,56-65,,Rural,1981,1,WVS_Wave_1
1403,Australia,Male,36.0,36-45,,Rural,1981,1,WVS_Wave_1
1404,Australia,Female,20.0,18-25,,Rural,1981,1,WVS_Wave_1
1405,Australia,Female,25.0,18-25,,Rural,1981,1,WVS_Wave_1
1406,Australia,Female,51.0,46-55,,Urban,1981,1,WVS_Wave_1
1407,Australia,Male,58.0,56-65,,Urban,1981,1,WVS_Wave_1
1408,Australia,Female,73.0,66+,,Urban,1981,1,WVS_Wave_1
1409,Australia,Female,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1410,Australia,Male,61.0,56-65,,Urban,1981,1,WVS_Wave_1
1411,Australia,Female,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1412,Australia,Female,61.0,56-65,,Urban,1981,1,WVS_Wave_1
1413,Australia,Male,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1414,Australia,Male,25.0,18-25,,Urban,1981,1,WVS_Wave_1
1415,Australia,Female,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1416,Australia,Female,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1417,Australia,Male,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1418,Australia,Male,17.0,Under 18,,Urban,1981,1,WVS_Wave_1
1419,Australia,Male,28.0,26-35,,Urban,1981,1,WVS_Wave_1
1420,Australia,Male,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1421,Australia,Female,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1422,Australia,Female,17.0,Under 18,,Urban,1981,1,WVS_Wave_1
1423,Australia,Male,63.0,56-65,,Urban,1981,1,WVS_Wave_1
1424,Australia,Female,19.0,18-25,,Urban,1981,1,WVS_Wave_1
1425,Australia,Male,21.0,18-25,,Urban,1981,1,WVS_Wave_1
1426,Australia,Female,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1427,Australia,Male,19.0,18-25,,Urban,1981,1,WVS_Wave_1
1428,Australia,Male,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1429,Australia,Female,62.0,56-65,,Urban,1981,1,WVS_Wave_1
1430,Australia,Female,17.0,Under 18,,Urban,1981,1,WVS_Wave_1
1431,Australia,Female,42.0,36-45,,Urban,1981,1,WVS_Wave_1
1432,Australia,Male,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1433,Australia,Female,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1434,Australia,Female,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1435,Australia,Male,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1436,Australia,Female,62.0,56-65,,Urban,1981,1,WVS_Wave_1
1437,Australia,Male,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1438,Australia,Male,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1439,Australia,Female,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1440,Australia,Male,53.0,46-55,,Urban,1981,1,WVS_Wave_1
1441,Australia,Female,72.0,66+,,Urban,1981,1,WVS_Wave_1
1442,Australia,Female,91.0,66+,,Urban,1981,1,WVS_Wave_1
1443,Australia,Male,19.0,18-25,,Urban,1981,1,WVS_Wave_1
1444,Australia,Male,21.0,18-25,,Urban,1981,1,WVS_Wave_1
1445,Australia,Male,45.0,36-45,,Urban,1981,1,WVS_Wave_1
1446,Australia,Female,38.0,36-45,,Urban,1981,1,WVS_Wave_1
1447,Australia,Female,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1448,Australia,Female,26.0,26-35,,Urban,1981,1,WVS_Wave_1
1449,Australia,Male,21.0,18-25,,Urban,1981,1,WVS_Wave_1
1450,Australia,Female,25.0,18-25,,Urban,1981,1,WVS_Wave_1
1451,Australia,Female,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1452,Australia,Female,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1453,Australia,Female,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1454,Australia,Female,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1455,Australia,Female,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1456,Australia,Female,64.0,56-65,,Urban,1981,1,WVS_Wave_1
1457,Australia,Female,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1458,Australia,Male,17.0,Under 18,,Urban,1981,1,WVS_Wave_1
1459,Australia,Female,22.0,18-25,,Urban,1981,1,WVS_Wave_1
1460,Australia,Male,38.0,36-45,,Urban,1981,1,WVS_Wave_1
1461,Australia,Male,28.0,26-35,,Urban,1981,1,WVS_Wave_1
1462,Australia,Male,56.0,56-65,,Urban,1981,1,WVS_Wave_1
1463,Australia,Female,31.0,26-35,,Rural,1981,1,WVS_Wave_1
1464,Australia,Female,60.0,56-65,,Rural,1981,1,WVS_Wave_1
1465,Australia,Male,66.0,66+,,Rural,1981,1,WVS_Wave_1
1466,Australia,Male,47.0,46-55,,Rural,1981,1,WVS_Wave_1
1467,Australia,Male,60.0,56-65,,Rural,1981,1,WVS_Wave_1
1468,Australia,Female,27.0,26-35,,Rural,1981,1,WVS_Wave_1
1469,Australia,Male,32.0,26-35,,Rural,1981,1,WVS_Wave_1
1470,Australia,Male,34.0,26-35,,Rural,1981,1,WVS_Wave_1
1471,Australia,Female,32.0,26-35,,Rural,1981,1,WVS_Wave_1
1472,Australia,Female,68.0,66+,,Urban,1981,1,WVS_Wave_1
1473,Australia,Male,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1474,Australia,Male,58.0,56-65,,Urban,1981,1,WVS_Wave_1
1475,Australia,Male,45.0,36-45,,Urban,1981,1,WVS_Wave_1
1476,Australia,Female,18.0,18-25,,Urban,1981,1,WVS_Wave_1
1477,Australia,Female,58.0,56-65,,Urban,1981,1,WVS_Wave_1
1478,Australia,Female,37.0,36-45,,Rural,1981,1,WVS_Wave_1
1479,Australia,Male,68.0,66+,,Rural,1981,1,WVS_Wave_1
1480,Australia,Male,30.0,26-35,,Rural,1981,1,WVS_Wave_1
1481,Australia,Male,39.0,36-45,,Rural,1981,1,WVS_Wave_1
1482,Australia,Male,49.0,46-55,,Rural,1981,1,WVS_Wave_1
1483,Australia,Female,43.0,36-45,,Rural,1981,1,WVS_Wave_1
1484,Australia,Female,14.0,Under 18,,Rural,1981,1,WVS_Wave_1
1485,Australia,Male,15.0,Under 18,,Rural,1981,1,WVS_Wave_1
1486,Australia,Female,27.0,26-35,,Rural,1981,1,WVS_Wave_1
1487,Australia,Female,53.0,46-55,,Urban,1981,1,WVS_Wave_1
1488,Australia,Male,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1489,Australia,Female,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1490,Australia,Male,67.0,66+,,Urban,1981,1,WVS_Wave_1
1491,Australia,Male,38.0,36-45,,Urban,1981,1,WVS_Wave_1
1492,Australia,Male,69.0,66+,,Urban,1981,1,WVS_Wave_1
1493,Australia,Male,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1494,Australia,Female,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1495,Australia,Female,26.0,26-35,,Urban,1981,1,WVS_Wave_1
1496,Australia,Female,55.0,46-55,,Urban,1981,1,WVS_Wave_1
1497,Australia,Female,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1498,Australia,Male,22.0,18-25,,Urban,1981,1,WVS_Wave_1
1499,Australia,Female,49.0,46-55,,Urban,1981,1,WVS_Wave_1
1500,Australia,Male,69.0,66+,,Urban,1981,1,WVS_Wave_1
1501,Australia,Male,37.0,36-45,,Urban,1981,1,WVS_Wave_1
1502,Australia,Female,69.0,66+,,Urban,1981,1,WVS_Wave_1
1503,Australia,Male,29.0,26-35,,Urban,1981,1,WVS_Wave_1
1504,Australia,Female,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1505,Australia,Female,61.0,56-65,,Urban,1981,1,WVS_Wave_1
1506,Australia,Female,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1507,Australia,Female,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1508,Australia,Female,48.0,46-55,,Urban,1981,1,WVS_Wave_1
1509,Australia,Male,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1510,Australia,Female,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1511,Australia,Male,41.0,36-45,,Urban,1981,1,WVS_Wave_1
1512,Australia,Male,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1513,Australia,Female,32.0,26-35,,Urban,1981,1,WVS_Wave_1
1514,Australia,Male,28.0,26-35,,Urban,1981,1,WVS_Wave_1
1515,Australia,Male,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1516,Australia,Female,35.0,26-35,,Urban,1981,1,WVS_Wave_1
1517,Australia,Male,72.0,66+,,Urban,1981,1,WVS_Wave_1
1518,Australia,Male,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1519,Australia,Male,61.0,56-65,,Urban,1981,1,WVS_Wave_1
1520,Australia,Male,62.0,56-65,,Urban,1981,1,WVS_Wave_1
1521,Australia,Male,35.0,26-35,,Urban,1981,1,WVS_Wave_1
1522,Australia,Female,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1523,Australia,Male,39.0,36-45,,Urban,1981,1,WVS_Wave_1
1524,Australia,Male,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1525,Australia,Female,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1526,Australia,Male,25.0,18-25,,Urban,1981,1,WVS_Wave_1
1527,Australia,Male,48.0,46-55,,Urban,1981,1,WVS_Wave_1
1528,Australia,Female,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1529,Australia,Male,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1530,Australia,Male,31.0,26-35,,Urban,1981,1,WVS_Wave_1
1531,Australia,Female,21.0,18-25,,Urban,1981,1,WVS_Wave_1
1532,Australia,Female,27.0,26-35,,Urban,1981,1,WVS_Wave_1
1533,Australia,Male,47.0,46-55,,Urban,1981,1,WVS_Wave_1
1534,Australia,Female,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1535,Australia,Male,42.0,36-45,,Urban,1981,1,WVS_Wave_1
1536,Australia,Male,25.0,18-25,,Urban,1981,1,WVS_Wave_1
1537,Australia,Male,28.0,26-35,,Urban,1981,1,WVS_Wave_1
1538,Australia,Female,56.0,56-65,,Urban,1981,1,WVS_Wave_1
1539,Australia,Male,75.0,66+,,Urban,1981,1,WVS_Wave_1
1540,Australia,Male,71.0,66+,,Urban,1981,1,WVS_Wave_1
1541,Australia,Female,33.0,26-35,,Urban,1981,1,WVS_Wave_1
1542,Australia,Female,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1543,Australia,Female,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1544,Australia,Female,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1545,Australia,Female,54.0,46-55,,Urban,1981,1,WVS_Wave_1
1546,Australia,Female,50.0,46-55,,Urban,1981,1,WVS_Wave_1
1547,Australia,Female,17.0,Under 18,,Urban,1981,1,WVS_Wave_1
1548,Australia,Male,20.0,18-25,,Urban,1981,1,WVS_Wave_1
1549,Australia,Female,36.0,36-45,,Urban,1981,1,WVS_Wave_1
1550,Australia,Male,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1551,Australia,Female,46.0,46-55,,Urban,1981,1,WVS_Wave_1
1552,Australia,Male,17.0,Under 18,,Urban,1981,1,WVS_Wave_1
1553,Australia,Male,56.0,56-65,,Urban,1981,1,WVS_Wave_1
1554,Australia,Female,58.0,56-65,,Urban,1981,1,WVS_Wave_1
1555,Australia,Female,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1556,Australia,Female,52.0,46-55,,Urban,1981,1,WVS_Wave_1
1557,Australia,Female,24.0,18-25,,Urban,1981,1,WVS_Wave_1
1558,Australia,Female,43.0,36-45,,Urban,1981,1,WVS_Wave_1
1559,Australia,Male,79.0,66+,,Urban,1981,1,WVS_Wave_1
1560,Australia,Female,69.0,66+,,Urban,1981,1,WVS_Wave_1
1561,Australia,Male,30.0,26-35,,Urban,1981,1,WVS_Wave_1
1562,Australia,Female,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1563,Australia,Female,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1564,Australia,Male,48.0,46-55,,Urban,1981,1,WVS_Wave_1
1565,Australia,Female,57.0,56-65,,Urban,1981,1,WVS_Wave_1
1566,Australia,Female,54.0,46-55,,Urban,1981,1,WVS_Wave_1
1567,Australia,Male,28.0,26-35,,Urban,1981,1,WVS_Wave_1
1568,Australia,Female,60.0,56-65,,Urban,1981,1,WVS_Wave_1
1569,Australia,Female,49.0,46-55,,Urban,1981,1,WVS_Wave_1
1570,Australia,Female,22.0,18-25,,Urban,1981,1,WVS_Wave_1
1571,Australia,Female,15.0,Under 18,,Urban,1981,1,WVS_Wave_1
1572,Australia,Male,34.0,26-35,,Urban,1981,1,WVS_Wave_1
1573,Australia,Female,41.0,36-45,,Urban,1981,1,WVS_Wave_1
1574,Australia,Male,38.0,36-45,,Urban,1981,1,WVS_Wave_1
1575,Australia,Male,19.0,18-25,,Urban,1981,1,WVS_Wave_1
1576,Australia,Male,19.0,18-25,,Urban,1981,1,WVS_Wave_1
1577,Australia,Female,40.0,36-45,,Urban,1981,1,WVS_Wave_1
1578,Australia,Female,31.0,26-35,,Urban,1981,1,WVS_Wave_1
